circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K LAXIPURAM,5,Agriculture,12,0,0,60.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K VEERABADRARAM,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,K.DUMMUGUDEM,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KANNAPURAM,5,Agriculture,3,0,0,15.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KASINAGARAM,5,Agriculture,10,0,0,62.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KATAIGUDEM,5,Agriculture,1,0,0,7.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KESAVAPATNAM,5,Agriculture,15,0,0,80.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOMMANAPALLI-D,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOTHAPALLY,5,Agriculture,26,0,0,167.5
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,VENKATESWARA PURAM,5,Agriculture,13,0,0,65.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,VENKATRAO PETA,5,Agriculture,2,0,0,10.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,VIPPALAGUMPU,5,Agriculture,1,0,0,5.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,MANUGURU,PINAPAKA,YELLAPURAM,5,Agriculture,19,0,0,95.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,4-INCLINE-KR,5,Agriculture,1,0,0,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,BRUNDAVANAM-CP,5,Agriculture,1,0,0,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,CHANDRU KUNTA-KR,5,Agriculture,1,0,0,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,CHUNCHUPALLY,5,Agriculture,143,0,0,743.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,CHINTORI CHILKA-TP,5,Agriculture,60,0,0,300.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,DANTELA THANDA - TP,5,Agriculture,36,0,0,180.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,ERYA THANDA - TP,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,GANGARAM-TP,5,Agriculture,35,0,0,185.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,GUNDLA MADUGU-TP,5,Agriculture,14,0,0,85.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,HANUMA THANDA-TP,5,Agriculture,21,0,0,105.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,HATCHATHANDA - TP,5,Agriculture,5,0,0,25.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,IPPALA THANDA - TP,5,Agriculture,7,0,0,35.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,JANDALA THANDA-TP,5,Agriculture,11,0,0,55.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KOKYA THANDA -TP,5,Agriculture,102,0,0,510.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KONDANGULA BODU-TP,5,Agriculture,89,0,0,460.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,GUNDALA,YEPALAGADDA-GUN,5,Agriculture,64,0,0,320.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,SUDIMALLA-YR,5,Agriculture,19,0,0,95.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YELLANDU TOWN,YELLANDU,5,Agriculture,21,0,0,110.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,ANDUGULA BODU-YR,5,Agriculture,62,0,0,310.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,BOITHANDA,5,Agriculture,29,0,0,145.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,BOJJAI GUDEM-YR,5,Agriculture,61,0,0,305.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,BOTI GUMPA-YR,5,Agriculture,20,0,0,100.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,C KOMMUGUDEM-YR,5,Agriculture,81,0,0,405.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,C ODDUGUDEM-YR,5,Agriculture,19,0,0,95.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,CHOUTIGUDEM,5,Agriculture,71,0,0,425.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GOLLAGUDEM-MP,5,Agriculture,18,0,0,107.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GONDIPROLU,5,Agriculture,18,0,0,142.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GURRALAKUNTA,5,Agriculture,10,0,0,50.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,GUTTA GUDEM,5,Agriculture,63,0,0,347.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,J.N.PURAM,5,Agriculture,275,0,0,1610.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KAMALAPURAM,5,Agriculture,100,1,75,582.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KAMPAGUDEM,5,Agriculture,20,0,0,105.0
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KOBBARI PADU,5,Agriculture,15,0,0,92.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KOMMUGUDEM-MP,5,Agriculture,11,0,0,67.5
BHADRADRI KOTHAGUDEM,PALONCHA,PALVANCHA,MULKALAPALLY,KOTHA GANGARAM,5,Agriculture,171,0,0,978.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,DAMARANCHAPALLI  CKP,5,Agriculture,144,0,0,725.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,DHAMMANNAPET II,5,Agriculture,192,0,0,960.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,DHUMPALLAPALLY,5,Agriculture,4,0,0,20.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,GADEPALLI  REGONDA,5,Agriculture,34,0,0,170.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,GHANDHINAGAR,5,Agriculture,9,0,0,45.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,GUDAPALLI (KOTANCHA),5,Agriculture,244,0,0,1220.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,Ijjaiahpally,5,Agriculture,1,0,0,5.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,JAGGAIAHPALLI-K.CHA,5,Agriculture,46,0,0,230.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,JAGGAIAHPET,5,Agriculture,298,0,0,1490.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,JAMSHEEDBEGPET,5,Agriculture,69,0,0,345.0
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,KANAPARTHY,5,Agriculture,363,0,0,1837.5
BHUPALAPALLY,BHUPALAPALLY,BHOOPALPALLY,REGONDA,KANNARAOPET,5,Agriculture,230,0,0,1158.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,ELKESHWARAM(LNKKSHRM,5,Agriculture,120,0,0,634.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,ENKAPALLY,5,Agriculture,74,0,0,370.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,IPPALAPALLY,5,Agriculture,7,0,0,35.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KALESHWARAM,5,Agriculture,141,0,0,726.5
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KANTLAM,5,Agriculture,56,0,0,280.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KISTARAOPET,5,Agriculture,10,0,0,50.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,KUDURUPALLY,5,Agriculture,61,0,0,338.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,MADDULAPALLY,5,Agriculture,74,0,0,370.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,MAHADEVPUR,5,Agriculture,511,4,0,2632.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,MASZID PALLY,5,Agriculture,7,0,0,35.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,METPALLY,5,Agriculture,86,0,0,462.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,NAGEPALLY,5,Agriculture,29,0,0,148.0
BHUPALAPALLY,BHUPALAPALLY,KATARAM,MAHADEVPUR,PALUGULA,5,Agriculture,51,0,0,255.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,CHINAGUNTURPALLI,5,Agriculture,47,0,0,235.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,CHINTALAPALLI,5,Agriculture,24,0,0,120.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,DEVAGIRIPATNAM,5,Agriculture,101,0,0,505.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,GANESHLALPALLI,5,Agriculture,3,0,0,15.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,GATTAMPALLI,5,Agriculture,11,0,0,55.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,INCHERLA,5,Agriculture,154,0,0,775.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JAGGANNAGUDEM,5,Agriculture,25,0,0,125.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JAGGANNAPETA,5,Agriculture,114,0,0,575.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JANGALAPALLI,5,Agriculture,94,0,0,476.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,JEEVANTHARAOPALLY,5,Agriculture,30,0,0,150.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,KANNAIGUDEM,5,Agriculture,61,0,0,305.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,KASIMDEVPET,5,Agriculture,259,0,0,1299.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,KOTHUR,5,Agriculture,106,0,0,530.0
BHUPALAPALLY,MULUGU,MULUG,MULUGU,LAMBADIPALLY,5,Agriculture,7,0,0,35.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,GUDEPAHAD,5,Agriculture,70,0,0,350.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,HOUSE BOURSE,5,Agriculture,26,0,0,130.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KAMARAM,5,Agriculture,281,0,0,1405.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KATANSKAPUR,5,Agriculture,108,0,0,540.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,KOTHAGATTU,5,Agriculture,61,0,0,305.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,LINGAMADUGUPALLY,5,Agriculture,58,0,0,290.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,MALKPET,5,Agriculture,178,0,0,890.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,NAGAIAHPALLY,5,Agriculture,52,0,0,260.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,NIRKULLA,5,Agriculture,406,0,0,2030.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,OGGAIAPALLY,5,Agriculture,42,0,0,210.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,PEDHAPUR,5,Agriculture,420,0,0,2100.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,PENCHIKALAPET,5,Agriculture,159,0,0,800.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,ATMAKUR,THIRUMALAGIRI,5,Agriculture,24,0,0,120.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DAMARA,5,Agriculture,505,0,0,2525.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DAMMANAPET,5,Agriculture,53,0,0,265.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,DURGAMPET,5,Agriculture,5,0,0,25.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,KOGILIVAI,5,Agriculture,337,0,0,1685.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,LADELLA,5,Agriculture,284,0,0,1420.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,MUSTYALAPALLY,5,Agriculture,172,0,0,860.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,OGLAPUR,5,Agriculture,153,0,0,765.0
HANUMAKONDA,HANAMKONDA/RURAL,PARKAL,DAMERA,ORUGONDA,5,Agriculture,379,0,0,1897.5
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,BHATTISAVARGOAN,5,Agriculture,118,0,0,590.0
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,DASNAPUR,5,Agriculture,49,0,0,260.0
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,MAVALA,5,Agriculture,178,7,10686,890.0
ADILABAD,ADILABAD,ADILABAD TOWN,MAVALA,VAGHAPUR,5,Agriculture,89,0,0,447.5
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,ANANTHAPUR,5,Agriculture,49,0,0,245.0
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,ANDHURGUDA,5,Agriculture,12,0,0,60.0
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,BAZARHATHNOOR,5,Agriculture,275,0,0,1387.5
ADILABAD,ADILABAD,ECHODA,BAZARHATHNOOR,BOLANPUR,5,Agriculture,45,0,0,225.0
ADILABAD,ADILABAD,JAINATH,BELA,CHAPRALA,5,Agriculture,59,0,0,295.0
ADILABAD,ADILABAD,JAINATH,BELA,DAHEGAON,5,Agriculture,26,0,0,130.0
ADILABAD,ADILABAD,JAINATH,BELA,DHOPHTALA,5,Agriculture,47,0,0,235.0
ADILABAD,ADILABAD,JAINATH,BELA,DONA,5,Agriculture,6,0,0,30.0
ADILABAD,ADILABAD,JAINATH,BELA,DOUNA,5,Agriculture,1,0,0,5.0
ADILABAD,ADILABAD,JAINATH,BELA,EKORI,5,Agriculture,21,0,0,105.0
ADILABAD,ADILABAD,JAINATH,BELA,GUDA,5,Agriculture,74,0,0,370.0
ADILABAD,ADILABAD,JAINATH,BELA,JUNONI,5,Agriculture,39,0,0,195.0
ADILABAD,ADILABAD,JAINATH,BELA,KAMGARPUR,5,Agriculture,33,0,0,165.0
ADILABAD,ADILABAD,JAINATH,BELA,KAPSI (B),5,Agriculture,46,0,0,230.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,GUNJALA,5,Agriculture,10,0,0,50.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,JAMBODA,5,Agriculture,10,0,0,50.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,JHURI,5,Agriculture,25,0,0,125.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KAIRDAT WADA,5,Agriculture,10,0,0,50.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KAMPOOR,5,Agriculture,6,0,0,30.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KHADKI,5,Agriculture,14,0,0,70.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KHANDOW,5,Agriculture,23,0,0,115.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOTHAPALLI (B),5,Agriculture,26,0,0,130.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOTHAPALLI (C),5,Agriculture,1,0,0,5.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,KOTHAPALLY (G),5,Agriculture,2,0,0,10.0
ADILABAD,UTNOOR,UTNOOR,NARNOOR,Kothapally h,5,Agriculture,1,0,0,5.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RALLAPET,5,Agriculture,27,0,0,135.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RAMPUR,5,Agriculture,17,0,0,85.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,RANGAPOOR,5,Agriculture,14,0,0,70.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,REBBENA,5,Agriculture,48,1,309,235.99
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,ROLLAPHAD,5,Agriculture,46,0,0,230.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,ROUTHU SHANKAPALLY,5,Agriculture,5,0,0,25.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,SINGALGUDA,5,Agriculture,13,0,0,65.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,TAKKALAPALLY,5,Agriculture,44,0,0,220.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,THUNGEDA,5,Agriculture,28,0,0,140.0
ASIFABAD,ASIFABAD,ASIFABAD,REBBENA,VENKULAM (R),5,Agriculture,21,0,0,170.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,AKINI,5,Agriculture,4,0,0,20.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,ARLI,5,Agriculture,6,0,0,30.0
ASIFABAD,ASIFABAD,ASIFABAD,WANKIDI,BAMBARA,5,Agriculture,23,0,0,115.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,GOYAGAOM,5,Agriculture,7,0,0,35.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,KAHIRGUDA,5,Agriculture,13,0,0,65.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,KANNEPALLY (T),5,Agriculture,25,0,0,125.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,KOYATALANDI,5,Agriculture,23,0,0,115.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,KURLANKA,5,Agriculture,3,0,0,15.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,LAXMIPOOR,5,Agriculture,3,0,0,15.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,LINGIGUDA,5,Agriculture,6,0,0,30.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,MAGURMAD,5,Agriculture,10,0,0,50.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,MAHNDRAGUDIPET,5,Agriculture,16,0,0,80.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,MANDRUMEDA,5,Agriculture,5,0,0,25.0
ASIFABAD,ASIFABAD,ASIFABAD RURAL,THIRYANI,MANGI,5,Agriculture,60,0,0,300.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,GUDLABORI,5,Agriculture,343,0,0,1722.5
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,GUNDAIPET,5,Agriculture,225,0,0,1127.5
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,GURUDPET,5,Agriculture,128,0,0,640.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KANKI,5,Agriculture,70,0,0,350.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KANNE PALLY,5,Agriculture,25,0,0,125.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KORSINI,5,Agriculture,5,0,0,25.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KOWTALA,5,Agriculture,143,0,0,715.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KOYA GUDEM,5,Agriculture,3,0,0,15.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,KUMBARI,5,Agriculture,141,0,0,705.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,LAMBERHETTI,5,Agriculture,3,0,0,15.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,MOGADUDAGADU,5,Agriculture,123,0,0,615.0
ASIFABAD,SIRPUR KAGAZNAGAR,KOWTALA,KOWTALA,MUTHYAMPET,5,Agriculture,258,0,0,1290.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,KOYA NARSAPURAM,5,Agriculture,3,0,0,15.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,LATCHIGUDEM,5,Agriculture,4,0,0,40.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,LAXMI NAGARAM,5,Agriculture,7,0,0,35.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,LINGAPURAM,5,Agriculture,2,0,0,30.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,MAHEDAVAPURAM,5,Agriculture,11,0,0,55.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,MARAIGUDEM,5,Agriculture,4,0,0,20.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,MAREDUBAKA,5,Agriculture,19,0,0,120.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,MULAKAPADU,5,Agriculture,5,0,0,25.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,MULKANAPALLY(D),5,Agriculture,18,1,0,90.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,N.LAXMIPURAM,5,Agriculture,63,0,0,273.0
BHADRADRI KOTHAGUDEM,BHADRACHALAM,CHERLA,DUMMUGUDEM,NADIKUDI,5,Agriculture,8,0,0,45.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,MULUGUDEM- KR,5,Agriculture,30,0,0,150.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,PENAGADAPA-KR,5,Agriculture,84,0,0,525.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,CHUNCHUPALLY,RAMPURAM-KR,5,Agriculture,44,0,0,262.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM - NORTH,KTDM BAZAR NORTH,5,Agriculture,1,0,0,5.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM - NORTH,OLD KOTHAGUDEM,5,Agriculture,151,0,0,790.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM,KOTHAGUDEM - NORTH,PENUBALLI-KR,5,Agriculture,83,0,0,452.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KOTHA TANDA-TP,5,Agriculture,278,0,0,1405.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KOTHA THANDA(B)-TP,5,Agriculture,76,0,0,380.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KOYA GUDEM-TP,5,Agriculture,192,0,0,960.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,KRISTARAM-TP,5,Agriculture,34,0,0,170.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,LATCHA GUDEM-TP,5,Agriculture,33,0,0,165.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,LAXMI PURAM(M)- TP,5,Agriculture,6,0,0,30.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,LAXMIPURAM 78-TP,5,Agriculture,18,0,0,90.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,MADRAS TANDA-TP,5,Agriculture,44,0,0,225.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,MANGYA TANDA-TP,5,Agriculture,43,0,0,215.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,MELLA MADUGU-TP,5,Agriculture,19,0,0,160.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,LAXMIDEVIPALLY,BOMMANAPALLY,MUTHYALAM PADU-TP,5,Agriculture,159,0,0,862.5
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,C VEPALA GADDA-YR,5,Agriculture,16,0,0,80.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,CHALLA SAMUDRAM-YR,5,Agriculture,383,0,0,1915.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,CHAPALAVARI GUMPU-YR,5,Agriculture,3,0,0,15.0
BHADRADRI KOTHAGUDEM,KOTHAGUDEM,YELLANDU,YLD RURAL,DANDAGUNDALA - YR,5,Agriculture,18,0,0,90.0
